standort_id,patch_idx,patch_row,patch_col,patch_x_mm,patch_y_mm,patch_size_px,valid_ratio,roughness_index,var_Nz,surface_entropy_Nz,albedo_variance,skewness_Nz,kurtosis_Nz,edge_mean,edge_std,edge_p95,edge_density_global,std_Nx,std_Ny,albedo_mean,mean_deviation_deg,patch_label_strikt,patch_label_locker,anteil_ausgemagert,cluster_id,datum,mischgut_typ_geschaetzt,groesstkorn_mm,flickstelle,mtd_mittel_mm,label_visuell_autor,label_visuell_betreuer,belichtung_s
S002,24,3,3,150,150,193,0.975784584821069,0.4158844980571794,0.0073632230050861,2.728553936690912,0.1738317906856537,-1.2767350673675537,1.3684382438659668,0.3110238313674927,0.2415348589420318,0.7924960851669312,0.1265303876523509,0.3004065454006195,0.2876035869121551,1.030123233795166,22.569072723388672,exkludiert,exkludiert,0.851298021423394,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,25,3,4,200,150,193,0.9886976831592794,0.3952332029731397,0.005785955581814,2.618244304667594,0.1531906127929687,-1.2120611667633057,1.1725988388061523,0.297098696231842,0.2244011014699936,0.7368717193603516,0.1101607472575214,0.2779144942760467,0.2810210287570953,1.0295495986938477,21.339540481567383,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,26,3,5,250,150,193,0.9609117023275792,0.3845010607928947,0.0053404248319566,2.5740042198784194,0.1139507964253425,-1.3503481149673462,1.9374198913574217,0.2814319431781769,0.2101920992136001,0.6957234740257263,0.0897940938172268,0.2642524242401123,0.2793057858943939,0.958717167377472,20.801698684692383,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,27,3,6,300,150,193,0.7959945233429085,0.3841022422375332,0.0063761631026864,2.6315357454669925,0.086550660431385,-1.5249464511871338,2.699615478515625,0.288844496011734,0.2294460237026214,0.7467886805534363,0.1020910623946037,0.2479599416255951,0.2933434844017029,0.9074718356132508,21.345726013183597,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,28,4,0,0,200,193,0.6462455367929341,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,29,4,1,50,200,193,0.8683723052967864,0.397329103711108,0.0075522419065237,2.675925921190258,0.0891138240694999,-1.6367805004119873,3.2361321449279785,0.296348512172699,0.2366701662540435,0.7609764337539673,0.1118840042045384,0.2664246261119842,0.2947682738304138,0.9143794775009156,21.84020233154297,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,30,4,2,100,200,193,0.9285618405863244,0.4227398080529493,0.0080786328762769,2.78231186145465,0.1075251102447509,-1.3076932430267334,1.6742768287658691,0.3154793083667755,0.2377782464027404,0.7945868968963623,0.1280791025789291,0.299423485994339,0.2984200417995453,0.9145715832710266,23.250473022460938,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,31,4,3,150,200,193,0.9808317001798706,0.4247381291357058,0.0071556968614459,2.764104442551765,0.1328399330377578,-1.1213353872299194,0.8965709209442139,0.314296007156372,0.2326975762844085,0.7726664543151855,0.124620227179417,0.2909890711307525,0.3093991577625274,0.9800521731376648,23.234243392944336,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,32,4,4,200,200,193,0.9824424816773604,0.414578139104137,0.0068463939242064,2.719880400162891,0.1246417313814163,-1.1944164037704468,1.1649384498596191,0.3079862296581268,0.2304192036390304,0.7671268582344055,0.1195518513458122,0.2910128831863403,0.2952736616134643,1.0023037195205688,22.615182876586918,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,33,4,5,250,200,193,0.940884319042122,0.4129709320273713,0.0074149467982351,2.742451555582286,0.1087118238210678,-1.378156661987305,2.147886276245117,0.3232235610485077,0.2414773851633072,0.7958012223243713,0.1322509772591092,0.2824810445308685,0.3012464940547943,0.932283580303192,22.816802978515625,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,34,4,6,300,200,193,0.8023571102579935,0.4087372718953577,0.0078270360827445,2.754533129567466,0.0837946459650993,-1.473646640777588,2.5952301025390625,0.3159123361110687,0.2504675090312958,0.8084656000137329,0.1299227088700772,0.2628281116485595,0.3130296170711517,0.9160635471343994,23.00612068176269,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,35,5,0,0,250,193,0.5404171924078499,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,36,5,1,50,250,193,0.7869473005986738,0.3708747295722994,0.0069070365279912,2.538480350123928,0.0909327939152717,-2.173278570175171,6.2948503494262695,0.2712406516075134,0.2354623973369598,0.7253791093826294,0.0893801385051001,0.2524608671665191,0.271682858467102,0.927338480949402,20.26914978027344,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,37,5,2,100,250,193,0.9052055088727214,0.4013829406405837,0.0075492425821721,2.698303630297299,0.098572626709938,-1.546414136886597,2.490880012512207,0.3004757761955261,0.2375664710998535,0.7689050436019897,0.1146272020879055,0.2876623570919037,0.2799261212348938,0.9324631690979004,22.098390579223636,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,38,5,3,150,250,193,0.96289833284115,0.3882863280267009,0.0064298915676772,2.608604559886681,0.1161250248551368,-1.5749075412750244,2.817142963409424,0.2979558408260345,0.2323091775178909,0.7611556053161621,0.111049153818273,0.2790218889713287,0.2700241804122925,0.9961848855018616,20.99956512451172,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,39,5,4,200,250,193,0.9292061531853204,0.4109649915696418,0.0072767725214362,2.7234783563739065,0.1282685548067093,-1.4202176332473757,2.219132900238037,0.3172246217727661,0.2437482476234436,0.798412024974823,0.127730266959436,0.2936120331287384,0.2875486016273498,0.9347342848777772,22.534921646118164,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,40,5,5,250,250,193,0.9009369379043732,0.4042048197205509,0.0086692450568079,2.729730052058943,0.099479429423809,-1.7051838636398315,3.297058582305908,0.3239100873470306,0.2673032283782959,0.8687447905540466,0.1367144432194046,0.2892906963825226,0.2822984755039215,0.934271514415741,22.53693962097168,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,41,5,6,300,250,193,0.784799591935354,0.379479919147679,0.0075550540350377,2.625502807026036,0.0780494660139083,-1.9959523677825928,5.046049118041992,0.288411408662796,0.2559695541858673,0.8062778115272522,0.1117572606301098,0.2505324780941009,0.2850236594676971,0.9240771532058716,21.38385581970215,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,42,6,0,0,300,193,0.4658380090740691,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,43,6,1,50,300,193,0.6908104915568203,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,44,6,2,100,300,193,0.8055518268946817,0.3472461105329369,0.0050404458306729,2.421428278176635,0.097277246415615,-2.017241716384888,5.391046524047852,0.2508800327777862,0.2120943367481231,0.6637396216392517,0.0716523361994267,0.2598356604576111,0.2303590476512909,0.9592199921607972,18.954259872436523,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,45,6,3,150,300,193,0.8045316652796048,0.3925470791152066,0.0078428899869322,2.685991117640287,0.0784659013152122,-1.65247642993927,3.192058086395264,0.308768481016159,0.2506972849369049,0.8127710223197937,0.1228310197544047,0.2941007912158966,0.2599960267543793,0.9091559648513794,21.913219451904297,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,46,6,4,200,300,193,0.8418212569464952,0.3880012301425688,0.0071713435463607,2.670660177835116,0.0847793072462081,-1.6634126901626587,3.332730293273926,0.3124925494194031,0.2525086998939514,0.8048195242881775,0.1261281372580285,0.2887667715549469,0.259149968624115,0.9427009224891664,21.880409240722656,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,47,6,5,250,300,193,0.7713495664313136,0.3816614841914698,0.0078941388055682,2.628230289084222,0.0745566487312316,-2.1367924213409424,6.398754119873047,0.2916583120822906,0.2503467500209808,0.7997598648071289,0.1091814005290268,0.2759699523448944,0.2636400461196899,0.9189908504486084,21.4859561920166,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S002,48,6,6,300,300,193,0.5019463609761335,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.44,ausgemagert,ausgemagert,1_10
S003,0,0,0,0,0,193,0.3296195871030095,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,1,0,1,50,0,193,0.5426185937877527,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,2,0,2,100,0,193,0.5867271604606835,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,3,0,3,150,0,193,0.6809041853472576,,,,,,,,,,,,,,,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,4,0,4,200,0,193,0.6601251040296384,,,,,,,,,,,,,,,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,5,0,5,250,0,193,0.6021906628365862,,,,,,,,,,,,,,,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,6,0,6,300,0,193,0.4648446938172836,,,,,,,,,,,,,,,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,7,1,0,0,50,193,0.514859459314344,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,8,1,1,50,50,193,0.7912158715670219,0.3067443527492516,0.0037122736684978,2.152569012715251,0.0554295368492603,-2.4908907413482666,8.629430770874023,0.2274070233106613,0.2134787440299987,0.6443600058555603,0.0810260586319218,0.2125627249479293,0.2211542129516601,0.8949476480484009,16.24909019470215,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,9,1,2,100,50,193,0.9040779618244784,0.3300942947134265,0.004230260848999,2.2940088045671354,0.0876278430223465,-2.143017053604126,6.215558052062988,0.2434285283088684,0.2160495221614837,0.6701264381408691,0.0935978144672764,0.2349909991025924,0.2318220734596252,0.9689466953277588,17.671058654785156,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,10,1,3,150,50,193,0.8973663722516041,0.3620727638740847,0.0050828144885599,2.476177995438221,0.0898950025439262,-1.7009637355804443,3.4840097427368164,0.2785934805870056,0.2227566689252853,0.7220346331596375,0.1212230000598336,0.26740562915802,0.2441125065088272,0.9459487795829772,19.53860092163086,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,11,1,4,200,50,193,0.8967757523691912,0.3646062502677896,0.0051825707778334,2.4893868316500947,0.1120489537715911,-1.6759774684906006,3.4268860816955566,0.2717982232570648,0.2253403812646865,0.7281407117843628,0.1175008980960364,0.2672995328903198,0.2479691058397293,0.9746797680854796,19.683917999267575,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,12,1,5,250,50,193,0.8425461086203656,0.3338351220664585,0.0042950338684022,2.3128845246286707,0.0985884219408035,-2.149778366088867,6.243651390075684,0.2445301413536071,0.2119514793157577,0.6524961590766907,0.0855531481009431,0.238931342959404,0.233147382736206,0.9427595734596252,17.847684860229492,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,13,1,6,300,50,193,0.7100593304518242,0.3126019996639727,0.0043139588087797,2.179728419943732,0.0840081498026847,-2.793588399887085,11.429909706115724,0.2201745957136154,0.2106712311506271,0.6329473257064819,0.0736133691254867,0.2175989001989364,0.2244342416524887,0.948396861553192,16.507190704345703,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,14,2,0,0,100,193,0.6454669924024806,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,15,2,1,50,100,193,0.8912722489194341,0.3509341681381689,0.0049761543050408,2.4162519616434617,0.0987108126282692,-2.0586960315704346,5.827631950378418,0.2699364721775055,0.2325742840766906,0.7301881909370422,0.1119612036507123,0.2386872321367263,0.2572609484195709,0.9554081559181212,18.949405670166016,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,16,2,2,100,100,193,0.9631936427823564,0.3549630852714662,0.0047173611819744,2.416319128594969,0.1222029402852058,-1.759050726890564,3.7547454833984375,0.2593942880630493,0.2151464968919754,0.6874014735221863,0.100897485924522,0.2459439635276794,0.2559499144554138,0.9918217062950134,18.890825271606445,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,17,2,3,150,100,193,0.9718650165105104,0.3581220377184164,0.0044789831154048,2.4221281087917066,0.128449410200119,-1.5486745834350586,2.641353130340576,0.2665219008922577,0.2109065055847168,0.6865095496177673,0.1058258059169636,0.2539385855197906,0.2525204718112945,1.0331393480300903,19.013652801513672,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,18,2,4,200,100,193,0.952052404091385,0.3713751010729398,0.0048957029357552,2.498313961147943,0.1324577182531356,-1.3483705520629885,1.9375243186950684,0.2841284871101379,0.2175903171300888,0.7064222693443298,0.125482897667992,0.2589280009269714,0.2662250101566314,0.9692643880844116,19.874311447143555,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,19,2,5,250,100,193,0.9428172568391098,0.3591014475987314,0.0053267725743353,2.4391140048993654,0.0983450338244438,-1.8912692070007324,4.649519920349121,0.2704476714134216,0.2308695167303085,0.7317260503768921,0.1185682963637916,0.2562104165554046,0.2516149282455444,0.9498969316482544,19.05636978149414,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,20,2,6,300,100,193,0.8416870251550377,0.3439586385833702,0.0044217403046786,2.369338190717655,0.1025794893503189,-2.0053353309631348,5.263968467712402,0.2519849836826324,0.2119085192680359,0.6781877279281616,0.0968678234243429,0.2331887036561966,0.2528449594974518,0.9539589285850524,18.48214340209961,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,21,3,0,0,150,193,0.7644500523503986,0.3346823899358468,0.0041162730194628,2.380869700408799,0.0825679749250412,-1.6942285299301147,3.685723304748535,0.2446125000715255,0.1973773390054702,0.6405047178268433,0.0864266900790166,0.2119797319173813,0.258992075920105,0.9822050333023072,18.635942459106445,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,22,3,1,50,150,193,0.909876775215442,0.3668142383355961,0.0052920184098184,2.4950222838671445,0.1073060035705566,-1.507822036743164,2.318057060241699,0.2854290902614593,0.229470208287239,0.7494641542434692,0.1371415083205476,0.2409608960151672,0.2765692174434662,0.9785413146018982,19.6890926361084,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,23,3,2,100,150,193,0.9749255013557412,0.3704289369388913,0.0050890175625681,2.493709308013673,0.1189900487661361,-1.4157220125198364,2.059133052825928,0.2803806066513061,0.2210282087326049,0.72596275806427,0.124191105603745,0.2544901967048645,0.2691697180271148,0.9779319167137146,19.71932029724121,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,24,3,3,150,150,193,0.987758060619077,0.3769571696852586,0.0050789494998753,2.520185830093164,0.1389741152524948,-1.3048332929611206,1.4562125205993652,0.2875493764877319,0.2193612158298492,0.7314749956130981,0.1334221183377273,0.2603619694709778,0.2725955843925476,1.057807683944702,20.09434509277344,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,25,3,4,200,150,193,0.9908990845391824,0.3825383929989554,0.0055359960533678,2.554093424162475,0.1405100673437118,-1.3749639987945557,1.87288236618042,0.29131680727005,0.2253277450799942,0.7395330667495728,0.1376862638851259,0.2683697938919067,0.2726046144962311,1.070212960243225,20.441837310791016,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,26,3,5,250,150,193,0.9657172004617574,0.3867003743989866,0.005530112888664,2.584516781438224,0.1319067627191543,-1.4243566989898682,2.2909798622131348,0.2999785244464874,0.2287235856056213,0.7464885115623474,0.1406371622372956,0.2680762112140655,0.2786975502967834,1.0110743045806885,20.88738441467285,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,27,3,6,300,150,193,0.868936078820908,0.3705693738775669,0.0057514933869242,2.533678001529516,0.0984251275658607,-1.732840657234192,4.057791709899902,0.2931748926639557,0.2391171902418136,0.770973265171051,0.142923347854296,0.2415389269590377,0.2810348868370056,0.942778706550598,20.20675277709961,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,28,4,0,0,200,193,0.7485301618835405,0.342365776018912,0.0048504713922739,2.4291181111981937,0.0793567448854446,-1.8477864265441892,4.847142696380615,0.256729394197464,0.2115743458271026,0.6867024898529053,0.1023240800516462,0.22918301820755,0.2543412446975708,0.9943559765815736,19.03266716003418,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,29,4,1,50,200,193,0.9012859405621628,0.3628715597822644,0.005190163385123,2.485981212936511,0.0962710604071617,-1.6393394470214844,3.150243759155273,0.280855119228363,0.2276902049779892,0.7327393889427185,0.1260872155367568,0.2452223896980285,0.267472892999649,0.9615920782089232,19.620370864868164,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,30,4,2,100,200,193,0.9867647453622916,0.3520215099834444,0.0044771581888198,2.389144316957027,0.1380700170993805,-1.6846712827682495,3.587952136993408,0.2601446211338043,0.2139084786176681,0.6801204681396484,0.1071117640657307,0.2432015240192413,0.2545037567615509,1.0579967498779297,18.60873794555664,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,31,4,3,150,200,193,0.9952213482241132,0.3717370013627073,0.0048680477775633,2.499125655951385,0.1578877866268158,-1.3817417621612549,1.915324687957764,0.2770903706550598,0.2118640542030334,0.6960725784301758,0.118556283887675,0.2562952041625976,0.2692604064941406,1.0983831882476809,19.87957572937012,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,32,4,4,200,200,193,0.9913554726301376,0.3738855282096898,0.0053141270764172,2.5160728685963507,0.1260529458522796,-1.4703590869903564,2.4159798622131348,0.2815656960010528,0.2228133678436279,0.7191175818443298,0.1244617759363067,0.2645678520202636,0.2641859948635101,1.0361782312393188,19.981369018554688,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,33,4,5,250,200,193,0.96504604150447,0.3715946365815666,0.0050856871530413,2.506483141394334,0.1317969560623169,-1.6214163303375244,3.483942031860352,0.2864336669445038,0.2220194041728973,0.7272637486457825,0.1259632236347956,0.2473266869783401,0.2773302793502807,0.9951655268669128,19.97493934631348,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,34,4,6,300,200,193,0.8889634621063652,0.3687558494594337,0.0057200137525796,2.535847831639928,0.0943833738565445,-1.678731918334961,3.339399814605713,0.2853265106678009,0.2334994524717331,0.7570942044258118,0.1310361489445233,0.243275374174118,0.2771244645118713,0.939722776412964,20.171167373657227,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,35,5,0,0,250,193,0.6802330263899702,,,,,,,,,,,,,,,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,36,5,1,50,250,193,0.8882923031490778,0.3344138416170172,0.0041051632724702,2.306307316215751,0.0945374593138694,-1.9970715045928955,5.12822151184082,0.240905687212944,0.2083397358655929,0.6543636918067932,0.0885819632495164,0.2251602411270141,0.2472559064626693,0.985300362110138,17.769559860229492,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,37,5,2,100,250,193,0.9676232919004536,0.3349004336339531,0.0038476237095892,2.293018848484965,0.1107722520828247,-1.7999513149261477,3.9204177856445312,0.2403620481491089,0.2038764804601669,0.648850679397583,0.0872846322448187,0.2359998971223831,0.2376180738210678,0.977177083492279,17.659114837646484,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,38,5,3,150,250,193,0.9650728878627616,0.3587101230729906,0.0045632822439074,2.429680847998032,0.1173584014177322,-1.63853919506073,3.6001205444335938,0.269226461648941,0.2134908884763717,0.6898657083511353,0.1099922109714031,0.2588852047920227,0.2482970058917999,0.9723285436630248,19.093711853027344,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,39,5,4,200,250,193,0.975784584821069,0.3549374335917353,0.0046307779848575,2.4169237473741867,0.1155668869614601,-1.616362452507019,2.97896146774292,0.2627331018447876,0.2150528132915496,0.6902881264686584,0.1060059977439678,0.2560475766658783,0.2458052486181259,0.9939460754394532,18.86816024780273,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,40,5,5,250,250,193,0.9206958576069156,0.3612858497065846,0.0059177381917834,2.47291293088307,0.0968067124485969,-1.9281731843948364,4.581395626068115,0.2857641875743866,0.2454852759838104,0.7849763035774231,0.1328765126111678,0.2453642338514328,0.265186458826065,0.9139420986175536,19.37594223022461,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,41,5,6,300,250,193,0.8436199629520256,0.3310185969386817,0.0046636792831122,2.315259692173558,0.0786491110920906,-2.296708106994629,7.19786548614502,0.2488420903682708,0.2317501157522201,0.7042903900146484,0.0959457739307535,0.2236352264881134,0.2440503984689712,0.90799081325531,17.84099578857422,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,42,6,0,0,300,193,0.6505678004778652,,,,,,,,,,,,,,,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,43,6,1,50,300,193,0.7853096727428924,0.3082793626185457,0.0036427341401576,2.156739030461318,0.0781381353735923,-2.5334789752960205,8.913167953491211,0.2140717059373855,0.1973488479852676,0.6002525091171265,0.0671065226309312,0.2205247581005096,0.2154181897640228,0.975283145904541,16.363052368164062,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,44,6,2,100,300,193,0.8770973717415232,0.3238113397774454,0.003837670199573,2.256605427910366,0.0851822197437286,-2.1560559272766118,6.225200653076172,0.2312269806861877,0.2042265087366104,0.6355767250061035,0.0805607419423954,0.231504425406456,0.2264055758714676,0.9447014331817628,17.308185577392578,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,45,6,3,150,300,193,0.9278638352707456,0.3431070954081153,0.0044122524559497,2.368053564159043,0.0894694924354553,-1.81519079208374,4.32780122756958,0.257443904876709,0.2174510061740875,0.6910892128944397,0.1063595856721254,0.2510220408439636,0.2339025735855102,0.9664809703826904,18.36867904663086,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,46,6,4,200,300,193,0.8826545679078633,0.3611597868615555,0.0053941723890602,2.483474218744934,0.0887907221913337,-1.8372207880020144,4.334535598754883,0.277454137802124,0.2301675677299499,0.7408063411712646,0.1200802968550398,0.2684727311134338,0.2415756285190582,0.9319920539855956,19.555294036865234,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,47,6,5,250,300,193,0.855835055974657,0.3276721391729795,0.0046264762058854,2.2831311431287817,0.0798255056142807,-2.4123940467834477,7.893464088439941,0.2406157553195953,0.2207919955253601,0.6763173937797546,0.0904357100285454,0.2320754826068878,0.2313222885131836,0.9338394403457642,17.5031795501709,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S003,48,6,6,300,300,193,0.7203414856774678,0.3065049238147415,0.0045537850819528,2.1620162496506943,0.0651044175028801,-2.731316089630127,10.040657997131348,0.2233292609453201,0.2211320102214813,0.6733691096305847,0.0858676207513416,0.2071647197008133,0.225893884897232,0.9000937342643738,16.289947509765625,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.02,intakt,intakt,1_10
S004,0,0,0,0,0,193,0.2531611586888239,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,1,0,1,50,0,193,0.4653010819082391,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,2,0,2,100,0,193,0.5353163843324653,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,3,0,3,150,0,193,0.6364197696582459,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,4,0,4,200,0,193,0.6320438132567318,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,5,0,5,250,0,193,0.5973583183441166,,,,,,,,,,,,,,,exkludiert,exkludiert,0.5525785927138983,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,6,0,6,300,0,193,0.4762812424494617,,,,,,,,,,,,,,,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
